noDataCast,femaleCast,maleCast,noDataCrew,femaleCrew,maleCrew,tmdbId,movieId,imdbId,adult,budget_x,genres,imdb_id,original_language,original_title,popularity,poster_path,production_companies,production_countries,release_date,revenue,runtime,spoken_languages,status,tagline,title_x,video,vote_average,vote_count,year,title_y,test,clean_test,binary,budget_y,domgross,intgross,code,budget_2013$,domgross_2013$,intgross_2013$,period code,decade code
18,4,16,12,3,9,22832,72489,1186367,False,40000000,"[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}]",tt1186367,en,Ninja Assassin,9.163897,/k0Nu7HuUdnjfeNPR6YSY0PDH2et.jpg,"[{'name': 'Studio Babelsberg', 'id': 264}, {'name': 'Anarchos Productions', 'id': 450}, {'name': 'Legendary Pictures', 'id': 923}, {'name': 'Dark Castle Entertainment', 'id': 1786}, {'name': 'Silver Pictures', 'id': 1885}, {'name': 'Warner Bros.', 'id': 6194}, {'name': 'Medienboard Berlin-Brandenburg', 'id': 7307}, {'name': 'Deutsche Filmförderfonds (DFFF)', 'id': 11238}, {'name': 'Rocklock Films', 'id': 69582}]","[{'iso_3166_1': 'DE', 'name': 'Germany'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",2009-09-29,60462347.0,99.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,"Fear not the weapon, but the hand that wields it.",Ninja Assassin,False,6.2,384.0,2009,Ninja Assassin,notalk-disagree,notalk,FAIL,50000000,38122883.0,61622883.0,2009FAIL,54286580,41391219.0,66905911.0,2.0,2.0
6,6,12,37,7,21,7445,72605,765010,False,26000000,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}, {'id': 10752, 'name': 'War'}]",tt0765010,en,Brothers,9.108917,/rfLmpW2tzI40g91GiU0WSiMIxox.jpg,"[{'name': 'Lionsgate', 'id': 1632}, {'name': 'Relativity Media', 'id': 7295}, {'name': 'Sighvatsson Films', 'id': 11369}, {'name': 'Michael De Luca Productions', 'id': 11370}, {'name': 'Palomar Pictures (II)', 'id': 11371}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2009-01-27,43318349.0,104.0,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'fr', 'name': 'Français'}]",Released,There are two sides to every family.,Brothers,False,6.8,650.0,2009,Brothers,ok,ok,PASS,26000000,28544157.0,45043870.0,2009PASS,28229022,30991293.0,48905553.0,2.0,2.0
3,10,9,21,3,18,22881,72641,878804,False,29000000,"[{'id': 18, 'name': 'Drama'}]",tt0878804,en,The Blind Side,12.753109,/wEGFSgPebLk6g1ngKsJ6a46PYLV.jpg,"[{'name': 'Alcon Entertainment', 'id': 1088}, {'name': 'Left Tackle Pictures', 'id': 12193}, {'name': 'Zucker/Netter Productions', 'id': 12194}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2009-11-20,309208309.0,129.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Based on the extraordinary true story,The Blind Side,False,7.2,1626.0,2009,The Blind Side,men,men,FAIL,35000000,255959475.0,305705795.0,2009FAIL,38000606,277903289.0,331914441.0,2.0,2.0
8,3,7,8,0,7,16866,72701,762125,False,70000000,"[{'id': 878, 'name': 'Science Fiction'}, {'id': 16, 'name': 'Animation'}, {'id': 10751, 'name': 'Family'}, {'id': 35, 'name': 'Comedy'}, {'id': 12, 'name': 'Adventure'}]",tt0762125,en,Planet 51,10.44244,/n4Azjb2DyclHySvHWMUAsGW2Zb1.jpg,"[{'name': 'TriStar Pictures', 'id': 559}, {'name': 'Ilion Animation Studios', 'id': 5653}, {'name': 'Hand Made Films', 'id': 12297}]","[{'iso_3166_1': 'ES', 'name': 'Spain'}, {'iso_3166_1': 'GB', 'name': 'United Kingdom'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",2009-11-19,104945765.0,91.0,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'es', 'name': 'Español'}]",Released,Something strange is coming to their planet...Us!,Planet 51,False,5.6,573.0,2009,Planet 51,notalk,notalk,FAIL,60000000,42194060.0,108996113.0,2009FAIL,65143896,45811424.0,118340524.0,2.0,2.0
6,6,10,4,2,10,34653,72720,1315981,False,7000000,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",tt1315981,en,A Single Man,10.952545,/eY2KXtuQG5YUsJxuuEKayzu7ISw.jpg,"[{'name': 'Depth of Field', 'id': 1473}, {'name': 'Artina Films', 'id': 2394}, {'name': 'Fade to Black Productions', 'id': 9351}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2009-10-19,0.0,101.0,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'es', 'name': 'Español'}]",Released,,A Single Man,False,7.3,475.0,2009,A Single Man,notalk,notalk,FAIL,7000000,9176000.0,28142379.0,2009FAIL,7600121,9962673.0,30555070.0,2.0,2.0
7,6,5,8,11,8,7980,72731,380510,False,65000000,"[{'id': 14, 'name': 'Fantasy'}, {'id': 18, 'name': 'Drama'}]",tt0380510,en,The Lovely Bones,12.738789,/x6h0UMw1YJG9YIYwkN3ieVIgU4.jpg,"[{'name': 'WingNut Films', 'id': 11}, {'name': 'DreamWorks SKG', 'id': 27}, {'name': 'Key Creatives', 'id': 2300}, {'name': 'Film4', 'id': 9349}, {'name': 'Goldcrest Pictures', 'id': 11843}, {'name': 'New Zealand Large Budget Screen Production Grant', 'id': 12248}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}, {'iso_3166_1': 'NZ', 'name': 'New Zealand'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",2009-12-26,93525586.0,136.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,The story of a life and everything that came after...,The Lovely Bones,False,6.6,1101.0,2009,The Lovely Bones,ok,ok,PASS,95000000,44114232.0,94894448.0,2009PASS,103144502,47896216.0,103029901.0,2.0,2.0
22,6,18,14,4,19,22954,72733,1057500,False,60000000,"[{'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}]",tt1057500,en,Invictus,9.109838,/esOAiQi9jLb9JyLIyLt2JuVd8fa.jpg,"[{'name': 'Spyglass Entertainment', 'id': 158}, {'name': 'Malpaso Productions', 'id': 171}, {'name': 'Revelations Entertainment', 'id': 906}, {'name': 'Mace Neufeld Productions', 'id': 2767}, {'name': 'Warner Bros.', 'id': 6194}, {'name': 'Liberty Pictures (II)', 'id': 76466}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2009-12-10,122233971.0,134.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,His people needed a leader. He gave them a champion.,Invictus,False,7.0,1150.0,2009,Invictus,notalk,notalk,FAIL,49000000,37491364.0,124491364.0,2009FAIL,53200848,40705558.0,135164207.0,2.0,2.0
2,6,15,69,3,27,10198,72737,780521,False,105000000,"[{'id': 10749, 'name': 'Romance'}, {'id': 10751, 'name': 'Family'}, {'id': 16, 'name': 'Animation'}, {'id': 10402, 'name': 'Music'}]",tt0780521,en,The Princess and the Frog,16.616517,/bVRHirC6uIZL9VtRqYRxdedYnOG.jpg,"[{'name': 'Walt Disney Pictures', 'id': 2}, {'name': 'Walt Disney Animation Studios', 'id': 6125}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2009-12-08,267045765.0,97.0,"[{'iso_639_1': 'fr', 'name': 'Français'}, {'iso_639_1': 'en', 'name': 'English'}]",Released,Every Love Story Begins With a Kiss...,The Princess and the Frog,False,6.7,1293.0,2009,The Princess and the Frog,ok,ok,PASS,105000000,104400899.0,270997378.0,2009PASS,114001818,113351355.0,294230416.0,2.0,2.0
3,4,9,14,1,10,26171,72741,780511,False,21000000,"[{'id': 18, 'name': 'Drama'}]",tt0780511,en,Everybody's Fine,6.786855,/twn8J0uDkZXmSx702nkGJNVX23n.jpg,"[{'name': 'Miramax Films', 'id': 14}, {'name': 'Hollywood Gang Productions', 'id': 2994}, {'name': 'Radar Pictures', 'id': 14718}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2009-12-04,0.0,99.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Frank's travelling light but carrying excess baggage.,Everybody's Fine,False,6.5,291.0,2009,Everybody&#39;s Fine,men,men,FAIL,20000000,9208876.0,9208876.0,2009FAIL,21714632,9998368.0,9998368.0,2.0,2.0
2,1,13,5,2,6,4597,72762,913354,False,20000000,"[{'id': 28, 'name': 'Action'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",tt0913354,en,Armored,9.951662,/zdj2p7apgVCqWoaIldzYsdLHZ1J.jpg,"[{'name': 'Screen Gems', 'id': 3287}, {'name': 'Stars Road Entertainment', 'id': 8931}, {'name': 'Farah Films & Management', 'id': 11249}, {'name': 'Buckaroo Entertainment', 'id': 11250}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2009-12-04,22942221.0,88.0,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'de', 'name': 'Deutsch'}]",Released,Who will be the last man standing?,Armored,False,5.5,211.0,2009,Armored,nowomen,nowomen,FAIL,20000000,15988876.0,23661038.0,2009FAIL,21714632,17359628.0,25689537.0,2.0,2.0
17,7,9,18,1,6,25968,72980,1068678,False,9000000,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",tt1068678,en,Veronika Decides to Die,5.553972,/dKPOXu6WOjXLCn2tqtYHyuUgp2O.jpg,"[{'name': 'Velvet Steamroller Entertainment', 'id': 3887}, {'name': 'Dash Films', 'id': 4372}, {'name': 'Future Films', 'id': 10843}, {'name': 'Muse Productions', 'id': 15231}, {'name': 'PalmStar Media', 'id': 49152}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2009-05-16,0.0,103.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,"For Veronika, confronting death... is discovering life.",Veronika Decides to Die,False,5.8,75.0,2009,Veronika Decides to Die,ok,ok,PASS,9000000,,,2009PASS,9771584,,,2.0,2.0
51,12,20,115,10,28,19995,72998,499549,False,237000000,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}, {'id': 878, 'name': 'Science Fiction'}]",tt0499549,en,Avatar,185.070892,/kmcqlZGaSh20zpTbuoF0Cdn07dT.jpg,"[{'name': 'Ingenious Film Partners', 'id': 289}, {'name': 'Twentieth Century Fox Film Corporation', 'id': 306}, {'name': 'Dune Entertainment', 'id': 444}, {'name': 'Lightstorm Entertainment', 'id': 574}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}, {'iso_3166_1': 'GB', 'name': 'United Kingdom'}]",2009-12-10,2787965087.0,162.0,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'es', 'name': 'Español'}]",Released,Enter the World of Pandora.,Avatar,False,7.2,12114.0,2009,Avatar,men-disagree,men,FAIL,425000000,760507625.0,2783918982.0,2009FAIL,461435929,825707158.0,3022588801.0,2.0,2.0
1,8,5,1,0,3,10197,73000,875034,False,80000000,"[{'id': 18, 'name': 'Drama'}, {'id': 10402, 'name': 'Music'}, {'id': 10749, 'name': 'Romance'}]",tt0875034,en,Nine,5.658857,/2PSmbXIUWgUVsXq2U1MoVj3f38g.jpg,"[{'name': 'The Weinstein Company', 'id': 308}, {'name': 'Relativity Media', 'id': 7295}]","[{'iso_3166_1': 'IT', 'name': 'Italy'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",2009-12-03,53825515.0,112.0,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'fr', 'name': 'Français'}, {'iso_639_1': 'it', 'name': 'Italiano'}]",Released,"This Holiday Season, Be Italian",Nine,False,5.1,169.0,2009,Nine,men-disagree,men,FAIL,80000000,19676965.0,53508858.0,2009FAIL,86858528,21363903.0,58096258.0,2.0,2.0
3,12,10,2,5,6,22897,73015,1230414,False,85000000,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",tt1230414,en,It's Complicated,9.083133,/foHRwmVZG7m0XMDq15wRuNoKca6.jpg,"[{'name': 'Universal Pictures', 'id': 33}, {'name': 'Scott Rudin Productions', 'id': 258}, {'name': 'Waverly Films', 'id': 735}, {'name': 'Dentsu', 'id': 6452}, {'name': 'Relativity Media', 'id': 7295}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2009-12-23,219103655.0,121.0,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'fr', 'name': 'Français'}]",Released,First comes marriage. Then comes divorce. And then...,It's Complicated,False,6.2,370.0,2009,It&#39;s Complicated,ok,ok,PASS,85000000,112735375.0,224614744.0,2009PASS,92287186,122400359.0,243871325.0,2.0,2.0
36,3,16,8,4,13,10528,73017,988045,False,90000000,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 80, 'name': 'Crime'}, {'id': 9648, 'name': 'Mystery'}]",tt0988045,en,Sherlock Holmes,15.68604,/22ngurXbLqab7Sko6aTSdwOCe5W.jpg,"[{'name': 'Village Roadshow Pictures', 'id': 79}, {'name': 'Silver Pictures', 'id': 1885}, {'name': 'Warner Bros.', 'id': 6194}, {'name': 'Internationale Filmproduktion Blackbird Dritte', 'id': 19855}, {'name': 'Wigram Productions', 'id': 23202}]","[{'iso_3166_1': 'DE', 'name': 'Germany'}, {'iso_3166_1': 'GB', 'name': 'United Kingdom'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",2009-12-23,524028679.0,128.0,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'fr', 'name': 'Français'}]",Released,Nothing escapes him.,Sherlock Holmes,False,7.0,5883.0,2009,Sherlock Holmes,notalk,notalk,FAIL,90000000,209028679.0,498438212.0,2009FAIL,97715844,226949041.0,541170116.0,2.0,2.0
1,3,6,0,0,1,36811,73027,824758,False,0,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",tt0824758,en,The Last Station,4.029732,/eVw4grZfTeO4KTTzEuNPzWIK6Vo.jpg,"[{'name': 'Zephyr Films', 'id': 16923}, {'name': 'Egoli Tossell Film', 'id': 44224}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}, {'iso_3166_1': 'DE', 'name': 'Germany'}, {'iso_3166_1': 'RU', 'name': 'Russia'}]",2009-09-04,0.0,112.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Intoxicating. Infuriating. Impossible. Love.,The Last Station,False,6.7,55.0,2009,The Last Station,ok,ok,PASS,18000000,6617867.0,15696146.0,2009PASS,19543169,7185227.0,17041802.0,2.0,2.0
4,2,7,5,2,8,23963,73211,1226681,False,1500000,"[{'id': 27, 'name': 'Horror'}, {'id': 9648, 'name': 'Mystery'}, {'id': 878, 'name': 'Science Fiction'}]",tt1226681,en,Pontypool,6.407207,/hd8zqF2lBLIVsOqa2TLGzZcXcwP.jpg,"[{'name': 'Ponty Up Pictures', 'id': 12975}, {'name': 'Shadow Shows', 'id': 12976}]","[{'iso_3166_1': 'CA', 'name': 'Canada'}]",2009-03-06,32000.0,93.0,"[{'iso_639_1': 'hy', 'name': ''}, {'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'fr', 'name': 'Français'}]",Released,Shut up or die.,Pontypool,False,6.6,187.0,2008,Pontypool,nowomen-disagree,nowomen,FAIL,1500000,3865.0,31916.0,2008FAIL,1623384,4183.0,34541.0,2.0,2.0
3,4,9,2,1,3,22327,73266,403702,False,18000000,"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",tt0403702,en,Youth in Revolt,5.433934,/nQ45Ypo7fdgBWGUICyT0XR5RPU6.jpg,"[{'name': 'Dimension Films', 'id': 7405}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2009-09-11,0.0,87.0,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'fr', 'name': 'Français'}]",Released,"Every ""Revolution"" Needs A Leader",Youth in Revolt,False,5.9,323.0,2009,Youth in Revolt,notalk-disagree,notalk,FAIL,18000000,15285588.0,19685588.0,2009FAIL,19543169,16596046.0,21373265.0,2.0,2.0
4,5,7,47,1,19,19901,73268,433362,False,20000000,"[{'id': 14, 'name': 'Fantasy'}, {'id': 27, 'name': 'Horror'}, {'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 878, 'name': 'Science Fiction'}]",tt0433362,en,Daybreakers,10.038613,/ilicCtkHIBb90PvTfXMeSeJ7b0o.jpg,"[{'name': 'Lionsgate', 'id': 1632}, {'name': 'Furst Films', 'id': 3135}, {'name': 'Pictures in Paradise', 'id': 3207}, {'name': 'Pacific Film and Television Commission', 'id': 4024}, {'name': 'Australian Film Finance Corporation (AFFC)', 'id': 8724}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}, {'iso_3166_1': 'AU', 'name': 'Australia'}]",2009-01-06,51416464.0,98.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,"In 2019, The Most Precious Natural Resource... Is Us.",Daybreakers,False,6.0,646.0,2009,Daybreakers,notalk,notalk,FAIL,20000000,30101577.0,51401577.0,2009FAIL,21714632,32682233.0,55808316.0,2.0,2.0
9,4,8,5,4,6,33511,73860,1266029,False,0,"[{'id': 18, 'name': 'Drama'}]",tt1266029,en,Nowhere Boy,5.08732,/ugtbLOgClY6nrgF2mfqh2I6ls6i.jpg,"[{'name': 'Ecosse Films', 'id': 1267}, {'name': 'UK Film Council', 'id': 2452}, {'name': 'Film4', 'id': 9349}, {'name': 'Lipsync Productions', 'id': 9987}, {'name': 'Aver Media', 'id': 91542}, {'name': 'North West Vision', 'id': 91543}]","[{'iso_3166_1': 'CA', 'name': 'Canada'}, {'iso_3166_1': 'GB', 'name': 'United Kingdom'}]",2009-12-25,0.0,98.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,As a boy all John Lennon needed was love.,Nowhere Boy,False,7.2,250.0,2009,Nowhere Boy,dubious,dubious,FAIL,1900000,1445366.0,7785229.0,2009FAIL,2062890,1569280.0,8452669.0,2.0,2.0
1,4,10,9,1,12,22894,73929,1038686,False,26000000,"[{'id': 27, 'name': 'Horror'}]",tt1038686,en,Legion,13.795875,/mXJJPsVfQdf0OWxgoWgDUFyzJQo.jpg,"[{'name': 'Bold Films', 'id': 2266}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2010-01-21,67918658.0,100.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,"When the last angel falls, the fight for mankind begins.",Legion,False,5.2,643.0,2010,Legion,ok,ok,PASS,26000000,40168080.0,68854097.0,2010PASS,27774028,42908822.0,73552139.0,1.0,1.0
4,1,15,57,4,19,12201,74156,1226273,False,80000000,"[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",tt1226273,en,Edge of Darkness,9.554067,/u3kUkeKziARwvKFlWo6ZBYnaCpG.jpg,"[{'name': 'Icon Productions', 'id': 152}, {'name': 'BBC Films', 'id': 288}, {'name': 'GK Films', 'id': 3281}, {'name': 'Warner Bros.', 'id': 6194}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",2010-01-29,74901339.0,117.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Some secrets take us to the edge.,Edge of Darkness,False,6.2,496.0,2010,Edge of Darkness,notalk,notalk,FAIL,60000000,43313890.0,81208697.0,2010FAIL,64093910,46269276.0,86749716.0,1.0,1.0
10,9,15,13,1,8,8952,74275,1045772,False,13000000,"[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",tt1045772,en,I Love You Phillip Morris,5.773752,/qtAuWLGQ7N4PNQ6boZeqqoUY2l9.jpg,"[{'name': 'EuropaCorp', 'id': 6896}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2009-01-18,10652035.0,98.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,The Conman who wouldn't go straight.,I Love You Phillip Morris,False,6.4,514.0,2009,I Love You Phillip Morris,notalk-disagree,notalk,FAIL,13000000,2037459.0,15144685.0,2009FAIL,14114511,2212134.0,16443063.0,2.0,2.0
12,10,7,14,5,5,24469,74416,1232776,False,3000000,"[{'id': 18, 'name': 'Drama'}]",tt1232776,en,Fish Tank,6.070216,/fintdoMWDyxRFBu5iMPNmF3Wftu.jpg,"[{'name': 'BBC Films', 'id': 288}, {'name': 'Kasander Film Company', 'id': 1049}, {'name': 'ContentFilm', 'id': 1420}, {'name': 'UK Film Council', 'id': 2452}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}, {'iso_3166_1': 'NL', 'name': 'Netherlands'}]",2009-05-14,2357852.0,123.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,"Live, love and give as good as you get.",Fish Tank,False,6.9,256.0,2009,Fish Tank,ok,ok,PASS,3000000,374675.0,5922292.0,2009PASS,3257195,406796.0,6430020.0,2.0,2.0
0,11,12,4,4,6,32856,74450,817230,False,52000000,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",tt0817230,en,Valentine's Day,7.466721,/qrZ49dcenKqtRWSbOK8zWLQC6GG.jpg,"[{'name': 'New Line Cinema', 'id': 12}, {'name': 'Karz Entertainment', 'id': 4194}, {'name': 'Rice Films', 'id': 60018}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2010-02-10,216485654.0,125.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,A Love Story. More or Less.,Valentine's Day,False,5.7,1043.0,2010,Valentine&#39;s Day,ok,ok,PASS,52000000,110485654.0,217569328.0,2010PASS,55548056,118024294.0,232414484.0,1.0,1.0
3,3,8,22,4,21,7978,74452,780653,False,150000000,"[{'id': 18, 'name': 'Drama'}, {'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",tt0780653,en,The Wolfman,9.297209,/igiSz8bGHE0BegZ8xvlokAQgAk3.jpg,"[{'name': 'Universal Pictures', 'id': 33}, {'name': 'Stuber Productions', 'id': 4403}, {'name': 'Relativity Media', 'id': 7295}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2010-02-11,0.0,102.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,When the moon is full the legend comes to life,The Wolfman,False,5.5,562.0,2010,The Wolfman,notalk-disagree,notalk,FAIL,150000000,62189884.0,142634358.0,2010FAIL,160234776,66433214.0,152366563.0,1.0,1.0
5,5,16,12,5,12,11324,74458,1130884,False,80000000,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}, {'id': 9648, 'name': 'Mystery'}]",tt1130884,en,Shutter Island,15.813629,/aZqKsvpJDFy2UzUMsdskNFbfkOd.jpg,"[{'name': 'Paramount Pictures', 'id': 4}, {'name': 'Appian Way', 'id': 562}, {'name': 'Phoenix Pictures', 'id': 11317}, {'name': 'Sikelia Productions', 'id': 23243}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2010-02-18,294804195.0,138.0,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'de', 'name': 'Deutsch'}]",Released,Someone is missing.,Shutter Island,False,7.8,6559.0,2010,Shutter Island,notalk,notalk,FAIL,80000000,128012934.0,296831073.0,2010FAIL,85458547,136747492.0,317084404.0,1.0,1.0
4,3,3,9,1,7,38448,74488,1235796,False,12000000,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",tt1235796,en,Ondine,4.757269,/kfGTJf05UnZhbM3QaX8Y9qnKaQ7.jpg,"[{'name': 'Octagon Films', 'id': 1266}, {'name': 'Irish Film Board', 'id': 5267}, {'name': 'Wayfare Entertainment', 'id': 5703}, {'name': 'Little Wave Productions', 'id': 5704}, {'name': 'Start Motion Pictures', 'id': 19961}, {'name': 'Radio Telefís Éireann (RTÉ)', 'id': 40605}]","[{'iso_3166_1': 'IE', 'name': 'Ireland'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",2009-09-14,1644755.0,111.0,"[{'iso_639_1': 'en', 'name': 'English'}, {'iso_639_1': 'fr', 'name': 'Français'}, {'iso_639_1': 'ro', 'name': 'Română'}]",Released,The truth is not what you know. It's what you believe.,Ondine,False,6.5,84.0,2009,Ondine,ok,ok,PASS,12000000,550472.0,550472.0,2009PASS,13028779,597665.0,597665.0,2.0,2.0
41,30,20,16,9,23,32657,74530,814255,False,95000000,"[{'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}, {'id': 10751, 'name': 'Family'}]",tt0814255,en,Percy Jackson & the Olympians: The Lightning Thief,9.785895,/5NhyXkodMzDRW8uqtPqlxJsoBhf.jpg,"[{'name': 'Ingenious Film Partners', 'id': 289}, {'name': '1492 Pictures', 'id': 436}, {'name': 'Dune Entertainment', 'id': 444}, {'name': 'Fox 2000 Pictures', 'id': 711}, {'name': 'Sunswept Entertainment', 'id': 5219}, {'name': 'Dune Entertainment III', 'id': 6332}, {'name': 'Big Screen Productions', 'id': 10893}, {'name': 'TCF Vancouver Productions', 'id': 28431}]","[{'iso_3166_1': 'CA', 'name': 'Canada'}, {'iso_3166_1': 'US', 'name': 'United States of America'}]",2010-02-01,226497209.0,118.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Worlds Collide,Percy Jackson & the Olympians: The Lightning Thief,False,6.0,2079.0,2010,Percy Jackson &amp; the Olympians: The Lightning Thief,dubious-disagree,dubious,FAIL,95000000,88768303.0,226467130.0,2010FAIL,101482025,94825128.0,241919399.0,1.0,1.0
