castFemalePercentage,crewFemalePercentage,budget_x,revenue_x,movieDatasetRevenueRatio,budget_y,revenue_y,bechdelRevenueRatio,vote_average,vote_count,runtime,binary,nowomen,notalk,men,dubious,ok,clean_test
35.7,18.2,15000000,15608545.0,1.0405696667,15000000,37619185.0,2.5079456667,5.2,369.0,96.0,0,0,1,0,0,0,notalk
37.5,57.1,8900000,29844753.0,3.3533430337,9700000,32654673.0,3.366461134,7.5,413.0,127.0,0,0,0,0,1,0,dubious
11.1,30.8,65000000,275293450.0,4.2352838462,65000000,455208933.0,7.0032143538,6.7,1456.0,149.0,1,0,0,0,0,1,ok
47.4,29.0,120000000,829000000.0,6.9083333333,136200000,1124984774.0,8.2598001028,6.1,2641.0,115.0,0,0,0,0,1,0,dubious
51.4,23.1,65000000,44806783.0,0.6893351231,65000000,92970933.0,1.4303220462,5.3,573.0,93.0,0,0,1,0,0,0,notalk
10.0,40.0,145000000,306941670.0,2.1168391034,145000000,410313660.0,2.8297493793,7.1,1981.0,97.0,0,0,1,0,0,0,notalk
60.0,22.2,33000000,140470746.0,4.2566892727,33000000,200626967.0,6.0796050606,6.7,679.0,99.0,1,0,0,0,0,1,ok
3.8,34.8,250000000,1021103568.0,4.084414272,250000000,1317707136.0,5.270828544,7.0,8427.0,169.0,0,1,0,0,0,0,nowomen
8.7,25.0,40000000,132820716.0,3.3205179,52500000,233441432.0,4.4465034667,6.7,1723.0,157.0,1,0,0,0,0,1,ok
33.3,10.0,35000000,116980662.0,3.3423046286,30000000,183024272.0,6.1008090667,6.4,2698.0,97.0,0,0,0,1,0,0,men
28.6,37.5,60000000,218340595.0,3.6390099167,60000000,297441472.0,4.9573578667,6.3,3046.0,130.0,0,0,1,0,0,0,notalk
15.0,21.1,100000000,425368238.0,4.25368238,100000000,588179122.0,5.88179122,7.8,10297.0,165.0,0,0,1,0,0,0,notalk
37.5,33.3,42000000,180274123.0,4.2922410238,40000000,188610488.0,4.7152622,7.0,2071.0,113.0,0,0,0,1,0,0,men
26.7,17.6,61000000,441809770.0,7.2427831148,65000000,590832664.0,9.0897332923,7.2,1925.0,157.0,1,0,0,0,0,1,ok
42.9,37.5,25000000,119772232.0,4.79088928,25000000,197435929.0,7.89743716,5.8,212.0,104.0,1,0,0,0,0,1,ok
38.5,10.0,20000000,47241945.0,2.36209725,20000000,73435262.0,3.6717631,5.3,475.0,92.0,1,0,0,0,0,1,ok
14.7,21.7,60000000,105200903.0,1.7533483833,60000000,150101806.0,2.5016967667,6.2,1805.0,113.0,0,0,1,0,0,0,notalk
60.0,22.2,15000000,146497771.0,9.7665180667,15000000,219669433.0,14.6446288667,6.0,1452.0,100.0,1,0,0,0,0,1,ok
27.3,28.6,35000000,46216641.0,1.3204754571,35000000,63963292.0,1.8275226286,5.7,1467.0,118.0,1,0,0,0,0,1,ok
50.0,33.3,50000000,224803475.0,4.4960695,50000000,281406950.0,5.628139,5.7,3290.0,88.0,1,0,0,0,0,1,ok
57.1,23.1,30000000,63372757.0,2.1124252333,30000000,92461120.0,3.0820373333,6.4,1340.0,106.0,1,0,0,0,0,1,ok
31.6,31.2,35000000,173965010.0,4.9704288571,35000000,310776641.0,8.8793326,5.6,1667.0,111.0,0,0,0,1,0,0,men
52.5,15.4,60000000,60052138.0,1.0008689667,50000000,75392809.0,1.50785618,5.6,1017.0,124.0,1,0,0,0,0,1,ok
28.6,30.4,92000000,304654182.0,3.3114585,92000000,371598396.0,4.039113,5.2,3519.0,98.0,0,0,1,0,0,0,notalk
45.5,25.0,13000000,48065672.0,3.6973593846,13000000,67878146.0,5.2213958462,5.7,748.0,93.0,0,0,1,0,0,0,notalk
30.8,27.3,28000000,97594140.0,3.485505,28000000,165342743.0,5.9050979643,6.9,840.0,115.0,1,0,0,0,0,1,ok
40.0,0.0,40000000,74597643.0,1.864941075,40000000,123467788.0,3.0866947,5.7,337.0,89.0,1,0,0,0,0,1,ok
13.3,6.9,195000000,197687603.0,1.0137825795,195000000,262575206.0,1.3465395179,5.5,2634.0,114.0,0,1,0,0,0,0,nowomen
33.3,0.0,5000000,15179302.0,3.0358604,4000000,33720539.0,8.43013475,4.4,204.0,88.0,1,0,0,0,0,1,ok
10.0,8.7,130000000,371876278.0,2.8605867538,140000000,494446120.0,3.531758,5.4,3045.0,110.0,1,0,0,0,0,1,ok
68.8,12.5,200000000,491868548.0,2.45934274,200000000,724341992.0,3.62170996,5.7,3576.0,130.0,1,0,0,0,0,1,ok
42.9,0.0,135000000,585178928.0,4.3346587259,135000000,760236850.0,5.6313840741,6.8,2447.0,98.0,0,0,0,1,0,0,men
23.1,50.0,30000000,27437881.0,0.9145960333,32000000,46793838.0,1.4623074375,5.3,732.0,100.0,0,0,1,0,0,0,notalk
71.4,47.1,5000000,31724284.0,6.3448568,5000000,44793817.0,8.9587634,5.0,1580.0,94.0,1,0,0,0,0,1,ok
54.5,0.0,13000000,68572378.0,5.2747983077,13000000,110811146.0,8.5239343077,6.6,1275.0,94.0,1,0,0,0,0,1,ok
38.9,25.0,70000000,161025640.0,2.3003662857,70000000,249489756.0,3.5641393714,6.2,3010.0,120.0,0,0,1,0,0,0,notalk
23.1,18.2,15000000,35485608.0,2.3657072,15000000,68414968.0,4.5609978667,6.8,1689.0,140.0,0,0,1,0,0,0,notalk
37.5,28.6,44000000,63327201.0,1.4392545682,50000000,84812085.0,1.6962417,6.0,1859.0,125.0,0,0,0,0,1,0,dubious
55.6,0.0,13000000,18000000.0,1.3846153846,13000000,36014634.0,2.7703564615,5.5,307.0,107.0,1,0,0,0,0,1,ok
50.0,17.6,17000000,97542952.0,5.7378207059,17000000,151641905.0,8.9201120588,6.4,1754.0,91.0,1,0,0,0,0,1,ok
40.0,7.1,20000000,24261569.0,1.21307845,16000000,24916645.0,1.5572903125,6.5,975.0,101.0,0,1,0,0,0,0,nowomen
62.5,20.0,120000000,286168572.0,2.3847381,120000000,376645218.0,3.13871015,6.4,4862.0,124.0,0,0,0,1,0,0,men
19.0,31.8,40000000,95020213.0,2.375505325,40000000,190040426.0,4.75101065,6.8,795.0,128.0,0,0,0,1,0,0,men
13.3,25.0,25000000,86175291.0,3.44701164,26000000,131150582.0,5.0442531538,6.1,1595.0,130.0,0,0,1,0,0,0,notalk
18.5,18.2,32000000,126041322.0,3.9387913125,32000000,227764466.0,7.1176395625,6.2,2394.0,107.0,0,0,1,0,0,0,notalk
21.4,14.3,200000000,1215439994.0,6.07719997,200000000,1621684544.0,8.10842272,6.8,8951.0,130.0,0,0,0,0,1,0,dubious
20.0,30.8,105000000,351040419.0,3.3432420857,190000000,495880838.0,2.6098991474,7.3,3885.0,143.0,0,0,0,0,1,0,dubious
22.6,25.8,190000000,467365246.0,2.4598170842,190000000,695757322.0,3.6618806421,7.4,4479.0,132.0,0,0,1,0,0,0,notalk
37.9,22.2,58000000,44000000.0,0.7586206897,58000000,138345528.0,2.3852677241,6.1,1691.0,119.0,0,0,1,0,0,0,notalk
37.5,15.6,103000000,362000072.0,3.5145638058,103000000,474200144.0,4.6038848932,6.0,2991.0,100.0,0,0,0,1,0,0,men
29.0,22.7,160000000,788679850.0,4.9292490625,160000000,1026807972.0,6.417549825,6.7,5282.0,130.0,1,0,0,0,0,1,ok
26.7,0.0,100000000,268426634.0,2.68426634,100000000,375937364.0,3.75937364,6.4,1143.0,102.0,1,0,0,0,0,1,ok
29.4,15.4,130000000,243843127.0,1.8757163615,130000000,304895295.0,2.3453484231,5.0,2579.0,100.0,0,0,1,0,0,0,notalk
33.3,15.0,75000000,117698894.0,1.5693185867,75000000,469447978.0,6.2593063733,7.3,5635.0,115.0,0,0,1,0,0,0,notalk
45.5,28.6,4600000,23198652.0,5.0431852174,5000000,47664133.0,9.5328266,7.1,695.0,103.0,1,0,0,0,0,1,ok
28.6,30.4,225000000,662845518.0,2.94598008,225000000,979045036.0,4.3513112711,6.5,6462.0,143.0,1,0,0,0,0,1,ok
62.5,14.3,35000000,21819348.0,0.6234099429,32500000,57590069.0,1.7720021231,5.7,421.0,90.0,1,0,0,0,0,1,ok
45.5,14.3,3000000,89328627.0,29.776209,3000000,155573656.0,51.8578853333,6.0,2498.0,86.0,0,0,0,0,1,0,dubious
3.7,22.2,180000000,407602906.0,2.2644605889,190000000,512805812.0,2.6989779579,6.7,4903.0,131.0,0,0,1,0,0,0,notalk
29.4,18.2,200000000,531865000.0,2.659325,190000000,741919422.0,3.9048390632,6.7,5683.0,116.0,0,0,0,0,1,0,dubious
35.0,27.8,115000000,286140700.0,2.48818,120000000,379242208.0,3.1603517333,6.4,3510.0,109.0,1,0,0,0,0,1,ok
50.0,9.1,76000000,970761885.0,12.7731826974,76000000,1338831390.0,17.6162025,7.0,4729.0,98.0,1,0,0,0,0,1,ok
25.0,21.4,150000000,205366737.0,1.36911158,150000000,278544171.0,1.85696114,6.3,1910.0,131.0,0,0,0,1,0,0,men
20.8,11.1,20000000,46089287.0,2.30446435,20000000,72583672.0,3.6291836,6.7,1820.0,109.0,0,0,0,1,0,0,men
35.3,38.5,43000000,158674180.0,3.6900972093,43000000,390363174.0,9.0782133488,6.5,1595.0,117.0,1,0,0,0,0,1,ok
15.0,14.3,255000000,89289910.0,0.3501565098,275000000,349279820.0,1.2701084364,5.9,2361.0,149.0,0,0,1,0,0,0,notalk
29.0,13.6,130000000,61648500.0,0.4742192308,130000000,112638802.0,0.8664523231,5.4,1280.0,96.0,0,0,1,0,0,0,notalk
52.9,18.8,13000000,318000141.0,24.4615493077,20000000,455400282.0,22.7700141,7.4,3169.0,112.0,1,0,0,0,0,1,ok
16.7,33.3,135000000,282570682.0,2.093116163,135000000,366856260.0,2.7174537778,6.1,1094.0,96.0,0,0,0,0,1,0,dubious
30.8,25.0,120000000,415440673.0,3.4620056083,115000000,549013704.0,4.7740322087,6.3,4110.0,126.0,1,0,0,0,0,1,ok
19.2,6.2,61000000,131940411.0,2.1629575574,61000000,208105475.0,3.4115651639,6.6,1611.0,109.0,0,0,1,0,0,0,notalk
25.0,50.0,18000000,99206215.0,5.5114563889,18000000,101793664.0,5.6552035556,7.0,1126.0,98.0,1,0,0,0,0,1,ok
38.9,28.6,90000000,174578751.0,1.9397639,90000000,269419108.0,2.9935456444,5.9,1685.0,106.0,1,0,0,0,0,1,ok
13.8,0.0,105000000,347434178.0,3.3088969333,110000000,419563625.0,3.8142147727,5.5,711.0,105.0,1,0,0,0,0,1,ok
33.3,20.0,37000000,269994119.0,7.2971383514,37000000,420394238.0,11.3620064324,6.8,3053.0,110.0,1,0,0,0,0,1,ok
29.5,6.7,80000000,246984278.0,3.087303475,80000000,380692333.0,4.7586541625,5.8,1180.0,100.0,0,0,0,1,0,0,men
38.1,7.1,28000000,60700000.0,2.1678571429,28000000,89635182.0,3.2012565,6.3,2275.0,103.0,1,0,0,0,0,1,ok
14.3,33.3,38000000,98337295.0,2.5878235526,38000000,134450270.0,3.538165,6.2,2066.0,119.0,0,0,1,0,0,0,notalk
16.7,42.9,60000000,90565421.0,1.5094236833,60000000,107130988.0,1.7855164667,6.2,1649.0,130.0,1,0,0,0,0,1,ok
27.3,30.0,25000000,115922175.0,4.636887,30000000,268145524.0,8.9381841333,7.2,1134.0,132.0,1,0,0,0,0,1,ok
51.9,12.5,12000000,87100449.0,7.25837075,12000000,102648667.0,8.5540555833,7.8,2140.0,123.0,1,0,0,0,0,1,ok
25.0,15.8,105000000,716392705.0,6.8227876667,110000000,980529592.0,8.9139053818,7.3,5879.0,91.0,0,1,0,0,0,0,nowomen
50.0,11.1,46000000,122126687.0,2.6549279783,46000000,174404604.0,3.7914044348,7.9,3183.0,153.0,1,0,0,0,0,1,ok
22.2,7.1,38000000,90247624.0,2.3749374737,38000000,69995248.0,1.8419802105,7.7,2310.0,123.0,0,0,1,0,0,0,notalk
15.8,0.0,30000000,36894225.0,1.2298075,30000000,87997352.0,2.9332450667,6.1,1052.0,111.0,0,0,0,1,0,0,men
31.6,0.0,1500000,3566225.0,2.3774833333,1500000,6983338.0,4.6555586667,5.5,348.0,104.0,1,0,0,0,0,1,ok
40.0,26.3,12000000,17654912.0,1.4712426667,12000000,34965034.0,2.9137528333,7.4,648.0,115.0,1,0,0,0,0,1,ok
11.8,22.2,30000000,62616646.0,2.0872215333,30000000,81933292.0,2.7311097333,5.5,547.0,91.0,0,1,0,0,0,0,nowomen
18.2,11.1,78000000,248384621.0,3.1844182179,78000000,391365712.0,5.0175091282,6.4,936.0,95.0,0,1,0,0,0,0,nowomen
11.1,16.7,55000000,95000000.0,1.7272727273,55000000,325879987.0,5.9250906727,7.6,2495.0,134.0,0,0,1,0,0,0,notalk
42.1,15.8,12000000,15008161.0,1.2506800833,2000000,17416322.0,8.708161,5.3,642.0,107.0,1,0,0,0,0,1,ok
15.0,22.2,50000000,122915111.0,2.45830222,70000000,129026206.0,1.8432315143,6.7,1688.0,115.0,0,0,0,1,0,0,men
52.9,26.3,30000000,82394288.0,2.7464762667,30000000,120268278.0,4.0089426,5.8,1505.0,100.0,1,0,0,0,0,1,ok
27.3,0.0,28000000,8555008.0,0.305536,26000000,9408344.0,0.3618593846,5.7,368.0,128.0,0,0,1,0,0,0,notalk
31.8,25.0,25000000,71009334.0,2.84037336,25000000,87347430.0,3.4938972,5.0,724.0,117.0,1,0,0,0,0,1,ok
26.3,23.1,20000000,187000000.0,9.35,20000000,211714070.0,10.5857035,7.9,3787.0,134.0,0,0,1,0,0,0,notalk
28.6,21.4,110000000,125537191.0,1.1412471909,110000000,151474382.0,1.3770398364,6.6,2354.0,114.0,0,0,0,1,0,0,men
25.0,17.4,170000000,644571402.0,3.7915964824,170000000,836349580.0,4.9197034118,6.8,4873.0,112.0,0,0,0,0,1,0,dubious
28.6,12.5,28000000,134402450.0,4.8000875,28000000,176828334.0,6.3152976429,6.4,813.0,105.0,0,0,1,0,0,0,notalk
46.3,35.3,130000000,847423452.0,6.5186419385,130000000,1281176520.0,9.855204,7.4,6656.0,146.0,1,0,0,0,0,1,ok
15.4,29.0,250000000,958400000.0,3.8336,250000000,1194795032.0,4.779180128,7.6,4633.0,161.0,0,0,1,0,0,0,notalk
20.0,29.4,175000000,150962475.0,0.8626427143,225000000,184166317.0,0.8185169644,5.9,1357.0,119.0,0,0,0,1,0,0,men
42.4,37.5,150000000,1274219009.0,8.4947933933,150000000,1397600228.0,9.3173348533,7.3,5440.0,102.0,1,0,0,0,0,1,ok
24.2,25.0,100000000,392000694.0,3.92000694,100000000,481405714.0,4.81405714,7.9,6768.0,180.0,0,0,1,0,0,0,notalk
40.0,23.1,25000000,74188937.0,2.96755748,25000000,87609748.0,3.50438992,6.9,497.0,121.0,1,0,0,0,0,1,ok
30.0,35.3,40000000,251171807.0,6.279295175,40000000,397915817.0,9.947895425,6.8,2868.0,138.0,1,0,0,0,0,1,ok
52.9,17.6,23000000,47351251.0,2.0587500435,23000000,58029891.0,2.5230387391,7.9,4215.0,126.0,0,0,0,1,0,0,men
43.8,38.5,35000000,112544580.0,3.2155594286,35000000,183568664.0,5.2448189714,7.3,1256.0,125.0,1,0,0,0,0,1,ok
